Name_00000#0,"""Beginnew Stwiking Weapon Lv.1"""
Name_20029#0,"""Intewmediate Tech Weapon Lv.10"""
Name_20030#0,"""Intewmediate Tech Weapon Lv.11"""
Name_20031#0,"""Intewmediate Tech Weapon Lv.12"""
Name_20032#0,"""Intewmediate Tech Weapon Lv.13"""
Name_20033#0,"""Intewmediate Tech Weapon Lv.14"""
Name_20034#0,"""Intewmediate Tech Weapon Lv.15"""
Name_20035#0,"""Intewmediate Tech Weapon Lv.16"""
Name_20036#0,"""Advanced Tech Weapon Lv.1"""
Name_20037#0,"""Advanced Tech Weapon Lv.2"""
Name_20038#0,"""Advanced Tech Weapon Lv.3"""
Name_20039#0,"""Advanced Tech Weapon Lv.4"""
Name_20040#0,"""Advanced Tech Weapon Lv.5"""
Name_20041#0,"""Advanced Tech Weapon Lv.6"""
Name_20042#0,"""Advanced Tech Weapon Lv.7"""
Name_20043#0,"""Advanced Tech Weapon Lv.8"""
Name_20044#0,"""Advanced Tech Weapon Lv.9"""
Name_20045#0,"""Advanced Tech Weapon Lv.10"""
Name_20046#0,"""Advanced Tech Weapon Lv.11"""
Name_20047#0,"""Advanced Tech Weapon Lv.12"""
Name_20048#0,"""10★ Tech Weapon Lv.1"""
Name_20049#0,"""10★ Tech Weapon Lv.2"""
Name_20050#0,"""10★ Tech Weapon Lv.3"""
Name_20051#0,"""10★ Tech Weapon Lv.4"""
Name_20052#0,"""10★ Tech Weapon Lv.5"""
Name_20053#0,"""10★ Tech Weapon Lv.6"""
Name_20054#0,"""10★ Tech Weapon Lv.7"""
Name_20055#0,"""10★ Tech Weapon Lv.8"""
Name_20056#0,"""10★ Tech Weapon Lv.9"""
Name_20057#0,"""10★ Tech Weapon Lv.10"""
Name_20058#0,"""11★ Tech Weapon Lv.1"""
Name_20059#0,"""11★ Tech Weapon Lv.2"""
Name_20060#0,"""11★ Tech Weapon Lv.3"""
Name_20061#0,"""11★ Tech Weapon Lv.4"""
Name_20062#0,"""11★ Tech Weapon Lv.5"""
Name_20063#0,"""11★ Tech Weapon Lv.6"""
Name_20064#0,"""11★ Tech Weapon Lv.7"""
Name_20065#0,"""11★ Tech Weapon Lv.8"""
Name_20066#0,"""12★ Tech Weapon Lv.1"""
Name_20067#0,"""12★ Tech Weapon Lv.2"""
Name_20068#0,"""12★ Tech Weapon Lv.3"""
Name_20069#0,"""12★ Tech Weapon Lv.4"""
Name_20070#0,"""12★ Tech Weapon Lv.5"""
Name_20071#0,"""12★ Tech Weapon Lv.6"""
Name_20072#0,"""Not set"""
Name_20073#0,"""Not set"""
Name_20074#0,"""Not set"""
Name_20075#0,"""Tech Weapon Weset Wecipe"""
Name_20076#0,"""Beginnew Tech Weapon Lv.21"""
Name_20077#0,"""Beginnew Tech Weapon Lv.22"""
Name_20078#0,"""Beginnew Tech Weapon Lv.23"""
Name_20079#0,"""Beginnew Tech Weapon Lv.24"""
Name_20080#0,"""Intewmediate Tech Weapon Lv.17"""
Name_20081#0,"""Intewmediate Tech Weapon Lv.18"""
Name_20082#0,"""Intewmediate Tech Weapon Lv.19"""
Name_20083#0,"""Intewmediate Tech Weapon Lv.20"""
Name_20084#0,"""Advanced Tech Weapon Lv.13"""
Name_20085#0,"""Advanced Tech Weapon Lv.14"""
Name_20086#0,"""Advanced Tech Weapon Lv.15"""
Name_20087#0,"""Advanced Tech Weapon Lv.16"""
Name_20088#0,"""10★ Tech Weapon Lv.11"""
Name_20089#0,"""10★ Tech Weapon Lv.12"""
Name_20090#0,"""10★ Tech Weapon Lv.13"""
Name_20091#0,"""10★ Tech Weapon Lv.14"""
Name_20092#0,"""11★ Tech Weapon Lv.9"""
Name_20093#0,"""11★ Tech Weapon Lv.10"""
Name_20094#0,"""11★ Tech Weapon Lv.11"""
Name_20095#0,"""11★ Tech Weapon Lv.12"""
Name_20096#0,"""12★ Tech Weapon Lv.7"""
Name_20097#0,"""12★ Tech Weapon Lv.8"""
Name_20098#0,"""12★ Tech Weapon Lv.9"""
Name_20099#0,"""12★ Tech Weapon Lv.10"""
Name_20100#0,"""Beg. Tech Weapon (T-ATK) Lv.9"""
Name_20101#0,"""Beg. Tech Weapon (T-ATK) Lv.11"""
Name_20102#0,"""Beg. Tech Weapon (T-ATK) Lv.13"""
Name_20103#0,"""Beg. Tech Weapon (T-ATK) Lv.16"""
Name_20104#0,"""Beg. Tech Weapon (T-ATK) Lv.18"""
Name_20105#0,"""Beg. Tech Weapon (T-ATK) Lv.20"""
Name_20106#0,"""Beg. Tech Weapon (T-ATK) Lv.22"""
Name_20107#0,"""Beg. Tech Weapon (T-ATK) Lv.24"""
Name_20108#0,"""Int. Tech Weapon (T-ATK) Lv.6"""
Name_20109#0,"""Int. Tech Weapon (T-ATK) Lv.8"""
Name_20110#0,"""Int. Tech Weapon (T-ATK) Lv.10"""
Name_20111#0,"""Int. Tech Weapon (T-ATK) Lv.12"""
Name_20112#0,"""Int. Tech Weapon (T-ATK) Lv.14"""
Name_20113#0,"""Int. Tech Weapon (T-ATK) Lv.16"""
Name_20114#0,"""Int. Tech Weapon (T-ATK) Lv.18"""
Name_20115#0,"""Int. Tech Weapon (T-ATK) Lv.20"""
Name_20116#0,"""Adv. Tech Weapon (T-ATK) Lv.4"""
Name_20117#0,"""Adv. Tech Weapon (T-ATK) Lv.5"""
Name_20118#0,"""Adv. Tech Weapon (T-ATK) Lv.6"""
Name_20119#0,"""Adv. Tech Weapon (T-ATK) Lv.8"""
Name_20120#0,"""Adv. Tech Weapon (T-ATK) Lv.10"""
Name_20121#0,"""Adv. Tech Weapon (T-ATK) Lv.12"""
Name_20122#0,"""Adv. Tech Weapon (T-ATK) Lv.14"""
Name_20123#0,"""Adv. Tech Weapon (T-ATK) Lv.16"""
Name_20124#0,"""10★ Tech Weapon (T-ATK) Lv.3"""
Name_20125#0,"""10★ Tech Weapon (T-ATK) Lv.4"""
Name_20126#0,"""10★ Tech Weapon (T-ATK) Lv.5"""
Name_20127#0,"""10★ Tech Weapon (T-ATK) Lv.7"""
Name_20128#0,"""10★ Tech Weapon (T-ATK) Lv.8"""
Name_20129#0,"""10★ Tech Weapon (T-ATK) Lv.10"""
Name_20130#0,"""10★ Tech Weapon (T-ATK) Lv.12"""
Name_20131#0,"""10★ Tech Weapon (T-ATK) Lv.14"""
Name_20132#0,"""11★ Tech Weapon (T-ATK) Lv.2"""
Name_20133#0,"""11★ Tech Weapon (T-ATK) Lv.3"""
Name_20134#0,"""11★ Tech Weapon (T-ATK) Lv.4"""
Name_20135#0,"""11★ Tech Weapon (T-ATK) Lv.6"""
Name_20136#0,"""11★ Tech Weapon (T-ATK) Lv.7"""
Name_20137#0,"""11★ Tech Weapon (T-ATK) Lv.8"""
Name_20138#0,"""11★ Tech Weapon (T-ATK) Lv.10"""
Name_20139#0,"""11★ Tech Weapon (T-ATK) Lv.12"""
Name_20140#0,"""12★ Tech Weapon (T-ATK) Lv.1"""
Name_20141#0,"""12★ Tech Weapon (T-ATK) Lv.2"""
Name_20142#0,"""12★ Tech Weapon (T-ATK) Lv.3"""
Name_20143#0,"""12★ Tech Weapon (T-ATK) Lv.4"""
Name_20144#0,"""12★ Tech Weapon (T-ATK) Lv.5"""
Name_20145#0,"""12★ Tech Weapon (T-ATK) Lv.6"""
Name_20146#0,"""12★ Tech Weapon (T-ATK) Lv.8"""
Name_20147#0,"""12★ Tech Weapon (T-ATK) Lv.10"""
Name_20148#0,"""Beginnew Tech Weapon (DEX) Lv.9"""
Name_20149#0,"""Beginnew Tech Weapon (DEX) Lv.11"""
Name_20150#0,"""Beginnew Tech Weapon (DEX) Lv.13"""
Name_20151#0,"""Beginnew Tech Weapon (DEX) Lv.16"""
Name_20152#0,"""Beginnew Tech Weapon (DEX) Lv.18"""
Name_20153#0,"""Beginnew Tech Weapon (DEX) Lv.20"""
Name_20154#0,"""Beginnew Tech Weapon (DEX) Lv.22"""
Name_20155#0,"""Beginnew Tech Weapon (DEX) Lv.24"""
Name_20156#0,"""Intewmediate Tech Weapon (DEX) Lv.6"""
Name_20157#0,"""Intewmediate Tech Weapon (DEX) Lv.8"""
Name_20158#0,"""Intewmediate Tech Weapon (DEX) Lv.10"""
Name_20159#0,"""Intewmediate Tech Weapon (DEX) Lv.12"""
Name_20160#0,"""Intewmediate Tech Weapon (DEX) Lv.14"""
Name_20161#0,"""Intewmediate Tech Weapon (DEX) Lv.16"""
Name_20162#0,"""Intewmediate Tech Weapon (DEX) Lv.18"""
Name_20163#0,"""Intewmediate Tech Weapon (DEX) Lv.20"""
Name_20164#0,"""Advanced Tech Weapon (DEX) Lv.4"""
Name_20165#0,"""Advanced Tech Weapon (DEX) Lv.5"""
Name_20166#0,"""Advanced Tech Weapon (DEX) Lv.6"""
Name_20167#0,"""Advanced Tech Weapon (DEX) Lv.8"""
Name_20168#0,"""Advanced Tech Weapon (DEX) Lv.10"""
Name_20169#0,"""Advanced Tech Weapon (DEX) Lv.12"""
Name_20170#0,"""Advanced Tech Weapon (DEX) Lv.14"""
Name_20171#0,"""Advanced Tech Weapon (DEX) Lv.16"""
Name_20172#0,"""10★ Tech Weapon (DEX) Lv.3"""
Name_20173#0,"""10★ Tech Weapon (DEX) Lv.4"""
Name_20174#0,"""10★ Tech Weapon (DEX) Lv.5"""
Name_20175#0,"""10★ Tech Weapon (DEX) Lv.7"""
Name_20176#0,"""10★ Tech Weapon (DEX) Lv.8"""
Name_20177#0,"""10★ Tech Weapon (DEX) Lv.10"""
Name_20178#0,"""10★ Tech Weapon (DEX) Lv.12"""
Name_20179#0,"""10★ Tech Weapon (DEX) Lv.14"""
Name_20180#0,"""11★ Tech Weapon (DEX) Lv.2"""
Name_20181#0,"""11★ Tech Weapon (DEX) Lv.3"""
Name_20182#0,"""11★ Tech Weapon (DEX) Lv.4"""
Name_20183#0,"""11★ Tech Weapon (DEX) Lv.6"""
Name_20184#0,"""11★ Tech Weapon (DEX) Lv.7"""
Name_20185#0,"""11★ Tech Weapon (DEX) Lv.8"""
Name_20186#0,"""11★ Tech Weapon (DEX) Lv.10"""
Name_20187#0,"""11★ Tech Weapon (DEX) Lv.12"""
Name_20188#0,"""12★ Tech Weapon (DEX) Lv.1"""
Name_20189#0,"""12★ Tech Weapon (DEX) Lv.2"""
Name_20190#0,"""12★ Tech Weapon (DEX) Lv.3"""
Name_20191#0,"""12★ Tech Weapon (DEX) Lv.4"""
Name_20192#0,"""12★ Tech Weapon (DEX) Lv.5"""
Name_20193#0,"""12★ Tech Weapon (DEX) Lv.6"""
Name_20194#0,"""12★ Tech Weapon (DEX) Lv.8"""
Name_20195#0,"""12★ Tech Weapon (DEX) Lv.10"""
Name_30000#0,"""Weaw Stwiking Defense Lv.1"""
Name_30001#0,"""Weaw Stwiking Defense Lv.2"""
Name_30002#0,"""Weaw Stwiking Defense Lv.3"""
Name_30003#0,"""Weaw Stwiking Defense Lv.4"""
Name_30004#0,"""Weaw Stwiking Defense Lv.5"""
Name_30005#0,"""Weaw Stwiking Defense Lv.6"""
Name_30006#0,"""Weaw Stwiking Defense Lv.7"""
Name_30007#0,"""Weaw Stwiking Defense Lv.8"""
Name_30008#0,"""Weaw Stwiking Defense Lv.9"""
Name_30009#0,"""Weaw Stwiking Defense Lv.10"""
Name_30010#0,"""Weaw Wanged Defense Lv.1"""
Name_30011#0,"""Weaw Wanged Defense Lv.2"""
Name_30012#0,"""Weaw Wanged Defense Lv.3"""
Name_30013#0,"""Weaw Wanged Defense Lv.4"""
Name_30014#0,"""Weaw Wanged Defense Lv.5"""
Name_30015#0,"""Weaw Wanged Defense Lv.6"""
Name_30016#0,"""Weaw Wanged Defense Lv.7"""
Name_30017#0,"""Weaw Wanged Defense Lv.8"""
Name_30018#0,"""Weaw Wanged Defense Lv.9"""
Name_30019#0,"""Weaw Wanged Defense Lv.10"""
Name_30020#0,"""Weaw Tech Defense Lv.1"""
Name_30021#0,"""Weaw Tech Defense Lv.2"""
Name_30022#0,"""Weaw Tech Defense Lv.3"""
Name_30023#0,"""Weaw Tech Defense Lv.4"""
Name_30024#0,"""Weaw Tech Defense Lv.5"""
Name_30025#0,"""Weaw Tech Defense Lv.6"""
Name_30026#0,"""Weaw Tech Defense Lv.7"""
Name_30027#0,"""Weaw Tech Defense Lv.8"""
Name_30028#0,"""Weaw Tech Defense Lv.9"""
Name_30029#0,"""Weaw Tech Defense Lv.10"""
Name_30030#0,"""Weaw Unit Weset"""
Name_30031#0,"""Weaw Stwiking Defense (HP) Lv.3"""
Name_30032#0,"""Weaw Stwiking Defense (HP) Lv.8"""
Name_30033#0,"""Weaw Stwiking Defense (HP) Lv.10"""
Name_30034#0,"""Weaw Stwiking Defense (HP) Lv.12"""
Name_30035#0,"""Weaw Stwiking Defense (HP) Lv.14"""
Name_30036#0,"""Weaw Wanged Defense (PP) Lv.3"""
Name_30037#0,"""Weaw Wanged Defense (PP) Lv.8"""
Name_30038#0,"""Weaw Wanged Defense (PP) Lv.10"""
Name_30039#0,"""Weaw Wanged Defense (PP) Lv.12"""
Name_30040#0,"""Weaw Wanged Defense (PP) Lv.14"""
Name_30041#0,"""Weaw Tech Defense (Attwibute) Lv.3"""
Name_30042#0,"""Weaw Tech Defense (Attwibute) Lv.8"""
Name_30043#0,"""Weaw Tech Defense (Attwibute) Lv.10"""
Name_30044#0,"""Weaw Tech Defense (Attwibute) Lv.12"""
Name_30045#0,"""Weaw Tech Defense (Attwibute) Lv.14"""
Name_30046#0,"""Weaw Stwiking Defense Lv.11"""
Name_30047#0,"""Weaw Stwiking Defense Lv.12"""
Name_30048#0,"""Weaw Stwiking Defense Lv.13"""
Name_30049#0,"""Weaw Stwiking Defense Lv.14"""
Name_30050#0,"""Weaw Wanged Defense Lv.11"""
Name_30051#0,"""Weaw Wanged Defense Lv.12"""
Name_30052#0,"""Weaw Wanged Defense Lv.13"""
Name_30053#0,"""Weaw Wanged Defense Lv.14"""
Name_30054#0,"""Weaw Tech Defense Lv.11"""
Name_30055#0,"""Weaw Tech Defense Lv.12"""
Name_30056#0,"""Weaw Tech Defense Lv.13"""
Name_30057#0,"""Weaw Tech Defense Lv.14"""
Name_40000#0,"""Awm Stwiking Defense Lv.1"""
Name_40001#0,"""Awm Stwiking Defense Lv.2"""
Name_40002#0,"""Awm Stwiking Defense Lv.3"""
Name_40003#0,"""Awm Stwiking Defense Lv.4"""
Name_40004#0,"""Awm Stwiking Defense Lv.5"""
Name_40005#0,"""Awm Stwiking Defense Lv.6"""
Name_40006#0,"""Awm Stwiking Defense Lv.7"""
Name_40007#0,"""Awm Stwiking Defense Lv.8"""
Name_40008#0,"""Awm Stwiking Defense Lv.9"""
Name_40009#0,"""Awm Stwiking Defense Lv.10"""
Name_40010#0,"""Awm Wanged Defense Lv.1"""
Name_40011#0,"""Awm Wanged Defense Lv.2"""
Name_40012#0,"""Awm Wanged Defense Lv.3"""
Name_40013#0,"""Awm Wanged Defense Lv.4"""
Name_40014#0,"""Awm Wanged Defense Lv.5"""
Name_40015#0,"""Awm Wanged Defense Lv.6"""
Name_40016#0,"""Awm Wanged Defense Lv.7"""
Name_40017#0,"""Awm Wanged Defense Lv.8"""
Name_40018#0,"""Awm Wanged Defense Lv.9"""
Name_40019#0,"""Awm Wanged Defense Lv.10"""
Name_40020#0,"""Awm Tech Defense Lv.1"""
Name_40021#0,"""Awm Tech Defense Lv.2"""
Name_40022#0,"""Awm Tech Defense Lv.3"""
Name_40023#0,"""Awm Tech Defense Lv.4"""
Name_40024#0,"""Awm Tech Defense Lv.5"""
Name_40025#0,"""Awm Tech Defense Lv.6"""
Name_40026#0,"""Awm Tech Defense Lv.7"""
Name_40027#0,"""Awm Tech Defense Lv.8"""
Name_40028#0,"""Awm Tech Defense Lv.9"""
Name_40029#0,"""Awm Tech Defense Lv.10"""
Name_40030#0,"""Awm Unit Weset"""
Name_40031#0,"""Awm Stwiking Defense (HP) Lv.3"""
Name_40032#0,"""Awm Stwiking Defense (HP) Lv.8"""
Name_40033#0,"""Awm Stwiking Defense (HP) Lv.10"""
Name_40034#0,"""Awm Stwiking Defense (HP) Lv.12"""
Name_40035#0,"""Awm Stwiking Defense (HP) Lv.14"""
Name_40036#0,"""Awm Wanged Defense (PP) Lv.3"""
Name_40037#0,"""Awm Wanged Defense (PP) Lv.8"""
Name_40038#0,"""Awm Wanged Defense (PP) Lv.10"""
Name_40039#0,"""Awm Wanged Defense (PP) Lv.12"""
Name_40040#0,"""Awm Wanged Defense (PP) Lv.14"""
Name_40041#0,"""Awm Tech Defense (Attwibute) Lv.3"""
Name_40042#0,"""Awm Tech Defense (Attwibute) Lv.8"""
Name_40043#0,"""Awm Tech Defense (Attwibute) Lv.10"""
Name_40044#0,"""Awm Tech Defense (Attwibute) Lv.12"""
Name_40045#0,"""Awm Tech Defense (Attwibute) Lv.14"""
Name_40046#0,"""Awm Stwiking Defense Lv.11"""
Name_40047#0,"""Awm Stwiking Defense Lv.12"""
Name_40048#0,"""Awm Stwiking Defense Lv.13"""
Name_40049#0,"""Awm Stwiking Defense Lv.14"""
Name_40050#0,"""Awm Wanged Defense Lv.11"""
Name_40051#0,"""Awm Wanged Defense Lv.12"""
Name_40052#0,"""Awm Wanged Defense Lv.13"""
Name_40053#0,"""Awm Wanged Defense Lv.14"""
Name_40054#0,"""Awm Tech Defense Lv.11"""
Name_40055#0,"""Awm Tech Defense Lv.12"""
Name_40056#0,"""Awm Tech Defense Lv.13"""
Name_40057#0,"""Awm Tech Defense Lv.14"""
Name_50000#0,"""Weg Stwiking Defense Lv.1"""
Name_50001#0,"""Weg Stwiking Defense Lv.2"""
Name_50002#0,"""Weg Stwiking Defense Lv.3"""
Name_50003#0,"""Weg Stwiking Defense Lv.4"""
Name_50004#0,"""Weg Stwiking Defense Lv.5"""
Name_50005#0,"""Weg Stwiking Defense Lv.6"""
Name_50006#0,"""Weg Stwiking Defense Lv.7"""
Name_50007#0,"""Weg Stwiking Defense Lv.8"""
Name_50008#0,"""Weg Stwiking Defense Lv.9"""
Name_50009#0,"""Weg Stwiking Defense Lv.10"""
Name_50010#0,"""Weg Wanged Defense Lv.1"""
Name_50011#0,"""Weg Wanged Defense Lv.2"""
Name_50012#0,"""Weg Wanged Defense Lv.3"""
Name_50013#0,"""Weg Wanged Defense Lv.4"""
Name_50014#0,"""Weg Wanged Defense Lv.5"""
Name_50015#0,"""Weg Wanged Defense Lv.6"""
Name_50016#0,"""Weg Wanged Defense Lv.7"""
Name_50017#0,"""Weg Wanged Defense Lv.8"""
Name_50018#0,"""Weg Wanged Defense Lv.9"""
Name_50019#0,"""Weg Wanged Defense Lv.10"""
Name_50020#0,"""Weg Tech Defense Lv.1"""
Name_50021#0,"""Weg Tech Defense Lv.2"""
Name_50022#0,"""Weg Tech Defense Lv.3"""
Name_50023#0,"""Weg Tech Defense Lv.4"""
Name_50024#0,"""Weg Tech Defense Lv.5"""
Name_50025#0,"""Weg Tech Defense Lv.6"""
Name_50026#0,"""Weg Tech Defense Lv.7"""
Name_50027#0,"""Weg Tech Defense Lv.8"""
Name_50028#0,"""Weg Tech Defense Lv.9"""
Name_50029#0,"""Weg Tech Defense Lv.10"""
Name_50030#0,"""Weg Unit Weset"""
Name_50031#0,"""Weg Stwiking Defense (HP) Lv.3"""
Name_50032#0,"""Weg Stwiking Defense (HP) Lv.8"""
Name_50033#0,"""Weg Stwiking Defense (HP) Lv.10"""
Name_50034#0,"""Weg Stwiking Defense (HP) Lv.12"""
Name_50035#0,"""Weg Stwiking Defense (HP) Lv.14"""
Name_50036#0,"""Weg Wanged Defense (PP) Lv.3"""
Name_50037#0,"""Weg Wanged Defense (PP) Lv.8"""
Name_50038#0,"""Weg Wanged Defense (PP) Lv.10"""
Name_50039#0,"""Weg Wanged Defense (PP) Lv.12"""
Name_50040#0,"""Weg Wanged Defense (PP) Lv.14"""
Name_50041#0,"""Weg Tech Defense (Attwibute) Lv.3"""
Name_50042#0,"""Weg Tech Defense (Attwibute) Lv.8"""
Name_50043#0,"""Weg Tech Defense (Attwibute) Lv.10"""
Name_50044#0,"""Weg Tech Defense (Attwibute) Lv.12"""
Name_50045#0,"""Weg Tech Defense (Attwibute) Lv.14"""
Name_50046#0,"""Weg Stwiking Defense Lv.11"""
Name_50047#0,"""Weg Stwiking Defense Lv.12"""
Name_50048#0,"""Weg Stwiking Defense Lv.13"""
Name_50049#0,"""Weg Stwiking Defense Lv.14"""
Name_50050#0,"""Weg Wanged Defense Lv.11"""
Name_50051#0,"""Weg Wanged Defense Lv.12"""
Name_50052#0,"""Weg Wanged Defense Lv.13"""
Name_50053#0,"""Weg Wanged Defense Lv.14"""
Name_50054#0,"""Weg Tech Defense Lv.11"""
Name_50055#0,"""Weg Tech Defense Lv.12"""
Name_50056#0,"""Weg Tech Defense Lv.13"""
Name_50057#0,"""Weg Tech Defense Lv.14"""
Name_00000#1,"""Equipment Extension 1"""
Name_00001#1,"""Equipment Extension 2"""
Name_00002#1,"""Equipment Extension 3"""
Name_00003#1,"""Equipment Extension 4"""
Name_00004#1,"""Equipment Extension 5"""
Name_00005#1,"""Equipment Extension 6"""
Name_00006#1,"""Equipment Extension 7"""
Name_00007#1,"""Equipment Extension 8"""
Name_00008#1,"""Weapon Extension 1"""
Name_00009#1,"""Weapon Extension 2"""
Name_00010#1,"""Weapon Extension 3"""
Name_00011#1,"""Stwike Weapon Extension 1"""
Name_00012#1,"""Basic Stwike Extension 1"""
Name_00013#1,"""Basic Stwike Extension 2"""
Name_00014#1,"""Basic Stwike Extension 3"""
Name_00015#1,"""Basic Stwike Extension 4"""
Name_00016#1,"""Basic Stwike Extension 5"""
Name_00017#1,"""Basic Stwike Extension 6"""
Name_00018#1,"""Intewmediate Stwike Extension 1"""
Name_00019#1,"""Intewmediate Stwike Extension 2"""
Name_00020#1,"""Intewmediate Stwike Extension 3"""
Name_00021#1,"""Intewmediate Stwike Extension 4"""
Name_00022#1,"""Intewmediate Stwike Extension 5"""
Name_00023#1,"""Intewmediate Stwike Extension 6"""
Name_00024#1,"""Advanced Stwike Extension 1"""
Name_00025#1,"""Advanced Stwike Extension 2"""
Name_00026#1,"""Advanced Stwike Extension 3"""
Name_00027#1,"""Advanced Stwike Extension 4"""
Name_00028#1,"""Advanced Stwike Extension 5"""
Name_00029#1,"""Advanced Stwike Extension 6"""
Name_00030#1,"""10★ Stwike Extension 1"""
Name_00031#1,"""10★ Stwike Extension 2"""
Name_00032#1,"""10★ Stwike Extension 3"""
Name_00033#1,"""10★ Stwike Extension 4"""
Name_00034#1,"""10★ Stwike Extension 5"""
Name_00035#1,"""10★ Stwike Extension 6"""
Name_00036#1,"""11★ Stwike Extension 1"""
Name_00037#1,"""11★ Stwike Extension 2"""
Name_00038#1,"""11★ Stwike Extension 3"""
Name_00039#1,"""11★ Stwike Extension 4"""
Name_00040#1,"""11★ Stwike Extension 5"""
Name_00041#1,"""11★ Stwike Extension 6"""
Name_00042#1,"""12★ Stwike Extension 1"""
Name_00043#1,"""12★ Stwike Extension 2"""
Name_00044#1,"""12★ Stwike Extension 3"""
Name_00045#1,"""12★ Stwike Extension 4"""
Name_00046#1,"""12★ Stwike Extension 5"""
Name_00047#1,"""12★ Stwike Extension 6"""
Name_00048#1,"""Wanged Weapon Extension 1"""
Name_00049#1,"""Basic Wanged Extension 1"""
Name_00050#1,"""Basic Wanged Extension 2"""
Name_00051#1,"""Basic Wanged Extension 3"""
Name_00052#1,"""Basic Wanged Extension 4"""
Name_00053#1,"""Beginnew Wanged Extension 5"""
Name_00054#1,"""Beginnew Wanged Extension 6"""
Name_00055#1,"""Intewmediate Wanged Extension 1"""
Name_00056#1,"""Intewmediate Wanged Extension 2"""
Name_00057#1,"""Intewmediate Wanged Extension 3"""
Name_00058#1,"""Intewmediate Wanged Extension 4"""
Name_00059#1,"""Intewmediate Wanged Extension 5"""
Name_00060#1,"""Intewmediate Wanged Extension 6"""
Name_00061#1,"""Advanced Wanged Extension 1"""
Name_00062#1,"""Advanced Wanged Extension 2"""
Name_00063#1,"""Advanced Wanged Extension 3"""
Name_00064#1,"""Advanced Wanged Extension 4"""
Name_00065#1,"""Advanced Wanged Extension 5"""
Name_00066#1,"""Advanced Wanged Extension 6"""
Name_00067#1,"""10★ Wanged Extension 1"""
Name_00068#1,"""10★ Wanged Extension 2"""
Name_00069#1,"""10★ Wanged Extension 3"""
Name_00070#1,"""10★ Wanged Extension 4"""
Name_00071#1,"""10★ Wanged Extension 5"""
Name_00072#1,"""10★ Wanged Extension 6"""
Name_00073#1,"""11★ Wanged Extension 1"""
Name_00074#1,"""11★ Wanged Extension 2"""
Name_00075#1,"""11★ Wanged Extension 3"""
Name_00076#1,"""11★ Wanged Extension 4"""
Name_00077#1,"""11★ Wanged Extension 5"""
Name_00078#1,"""11★ Wanged Extension 6"""
Name_00079#1,"""12★ Wange Extension 1"""
Name_00080#1,"""12★ Wange Extension 2"""
Name_00081#1,"""12★ Wange Extension 3"""
Name_00082#1,"""12★ Wange Extension 4"""
Name_00083#1,"""12★ Wange Extension 5"""
Name_00084#1,"""12★ Wange Extension 6"""
Name_00085#1,"""Tech Weapon Extension 1"""
Name_00086#1,"""Basic Tech Extension 1"""
Name_00087#1,"""Basic Tech Extension 2"""
Name_00088#1,"""Basic Tech Extension 3"""
Name_00089#1,"""Basic Tech Extension 4"""
Name_00090#1,"""Beginnew Tech Extension 5"""
Name_00091#1,"""Beginnew Tech Extension 6"""
Name_00092#1,"""Intewmediate Tech Extension 1"""
Name_00093#1,"""Intewmediate Tech Extension 2"""
Name_00094#1,"""Intewmediate Tech Extension 3"""
Name_00095#1,"""Intewmediate Tech Extension 4"""
Name_00096#1,"""Intewmediate Tech Extension 5"""
Name_00097#1,"""Intewmediate Tech Extension 6"""
Name_00098#1,"""Advanced Tech Extension 1"""
Name_00099#1,"""Advanced Tech Extension 2"""
Name_00100#1,"""Advanced Tech Extension 3"""
Name_00101#1,"""Advanced Tech Extension 4"""
Name_00102#1,"""Advanced Tech Extension 5"""
Name_00103#1,"""Advanced Tech Extension 6"""
Name_00104#1,"""10★ Tech Extension 1"""
Name_00105#1,"""10★ Tech Extension 2"""
Name_00106#1,"""10★ Tech Extension 3"""
Name_00107#1,"""10★ Tech Extension 4"""
Name_00108#1,"""10★ Tech Extension 5"""
Name_00109#1,"""10★ Tech Extension 6"""
Name_00110#1,"""11★ Tech Extension 1"""
Name_00111#1,"""11★ Tech Extension 2"""
Name_00112#1,"""11★ Tech Extension 3"""
Name_00113#1,"""11★ Tech Extension 4"""
Name_00114#1,"""11★ Tech Extension 5"""
Name_00115#1,"""11★ Tech Extension 6"""
Name_00116#1,"""12★ Tech Extension 1"""
Name_00117#1,"""12★ Tech Extension 2"""
Name_00118#1,"""12★ Tech Extension 3"""
Name_00119#1,"""12★ Tech Extension 4"""
Name_00120#1,"""12★ Tech Extension 5"""
Name_00121#1,"""12★ Tech Extension 6"""
Name_00122#1,"""Awmow Extension 1"""
Name_00123#1,"""Awmow Extension 2"""
Name_00124#1,"""Awmow Extension 3"""
Name_00125#1,"""Stwike Defense Extension 1"""
Name_00126#1,"""Weaw Stwike Defense Extension 1"""
Name_00127#1,"""Weaw Stwike Defense Extension 2"""
Name_00128#1,"""Weaw Stwike Defense Extension 3"""
Name_00129#1,"""Weaw Stwike Defense Extension 4"""
Name_00130#1,"""Weaw Stwike Defense Extension 5"""
Name_00131#1,"""Weaw Stwike Defense Extension 6"""
Name_00132#1,"""Awm Stwike Defense Extension 1"""
Name_00133#1,"""Awm Stwike Defense Extension 2"""
Name_00134#1,"""Awm Stwike Defense Extension 3"""
Name_00135#1,"""Awm Stwike Defense Extension 4"""
Name_00136#1,"""Awm Stwike Defense Extension 5"""
Name_00137#1,"""Awm Stwike Defense Extension 6"""
